carat,depth,table,x,price,cut_encoded,color_encoded,clarity_encoded
0.25,62.3,55.0,4.04,6.45,2.0,6.0,6.0
1.33,62.3,59.0,7.02,9.178,3.0,4.0,3.0
0.26,64.3,55.0,4.05,6.277,1.0,5.0,6.0
1.04,62.7,57.0,6.42,8.626,4.0,2.0,4.0
0.6,60.4,57.0,5.49,7.529,4.0,4.0,3.0
0.9,64.2,56.0,6.02,8.35,1.0,3.0,2.0
1.01,63.5,56.0,6.38,8.268,2.0,3.0,0.0
1.01,61.74637745643308,58.0,6.13,7.895,0.0,0.0,0.0
0.32,61.7,57.0,4.39,6.8,4.0,4.0,7.0
0.43,61.9,55.0,4.87,7.142,4.0,5.0,4.0
0.28,60.1,59.0,4.26,6.719,3.0,6.0,5.0
0.59,61.0,55.0,5.43,7.463,4.0,1.0,6.0
0.55,61.2,57.0,5.22,7.453,2.0,6.0,3.0
1.01,62.1,57.0,6.46,8.823,4.0,3.0,3.0
0.7,61.74637745643308,59.0,5.49,7.715,0.0,6.0,2.0
0.31,59.6,57.0,4.43,6.548,4.0,4.0,3.0
1.51,62.3,59.0,7.31,8.968,3.0,0.0,4.0
0.26,62.5,53.0,4.09,5.892,4.0,2.0,0.0
0.52,61.9,55.0,5.15,7.369,4.0,4.0,3.0
0.7,61.5,58.0,5.65,8.265,2.0,3.0,7.0
1.01,62.3,58.0,6.34,8.744,3.0,3.0,3.0
0.28,62.6,54.0,4.21,6.668,4.0,3.0,5.0
1.03,58.8,59.0,6.63,9.353,3.0,6.0,6.0
0.32,61.7,59.0,4.37,6.593,3.0,4.0,5.0
0.23,62.6,58.0,3.89,6.273,2.0,5.0,5.0
0.91,61.74637745643308,58.0,6.33,8.593,1.0,4.0,2.0
1.52,60.9,57.0,7.5,9.024,3.0,4.0,0.0
0.32,62.2,59.0,4.41,6.148,3.0,0.0,2.0
1.04,63.1,57.0,6.36,8.482,1.0,3.0,2.0
1.0,60.8,59.0,6.39,8.623,2.0,1.0,4.0
0.3,62.4,56.0,4.26,6.489,2.0,6.0,3.0
0.52,62.6,57.0,5.09,7.432,4.0,6.0,3.0
0.31,60.6,58.0,4.39,6.375,4.0,4.0,4.0
0.4,62.3,54.0,4.77,6.992,4.0,2.0,6.0
0.75,60.5,57.0,5.88,7.729,2.0,3.0,0.0
1.04,59.1,60.0,6.6,8.727,2.0,2.0,5.0
0.45,61.74637745643308,62.0,5.1,6.972,1.0,3.0,3.0
0.39,61.7,57.0,4.65,6.668,2.0,2.0,4.0
0.39,61.9,57.0,4.71,6.607,4.0,2.0,4.0
0.4,61.7,58.0,4.69,6.501,3.0,5.0,0.0
0.92,62.3,59.0,6.15,8.125,3.0,4.0,0.0
1.04,60.8,57.0,6.54,8.309,4.0,0.0,2.0
0.92,62.2,55.0,6.25,8.132,4.0,3.0,2.0
0.55,61.9,55.0,5.3,7.64,4.0,6.0,4.0
1.05,62.2,58.0,6.5,8.451,3.0,2.0,2.0
0.35,60.7,57.0,4.6,6.978,4.0,3.0,7.0
1.21,60.3,58.0,6.95,9.224,3.0,6.0,4.0
0.82,60.0,56.0,6.11,7.753,3.0,6.0,0.0
0.71,61.8,57.0,5.69,7.889,4.0,3.0,0.0
0.3,60.8,57.0,4.38,6.446,4.0,4.0,3.0
0.31,62.9,58.0,4.3,6.438,2.0,4.0,4.0
1.02,61.6,56.0,6.47,8.276,4.0,2.0,0.0
0.7975755778024965,61.3,59.0,8.15,9.813,3.0,3.0,0.0
0.72,62.5,56.0,5.73,7.842,4.0,3.0,3.0
2.0,61.74637745643308,55.0,7.75,8.992,0.0,1.0,0.0
0.36,61.6,60.0,4.58,6.267,3.0,0.0,2.0
1.0,61.0,59.0,6.41,8.681,3.0,4.0,3.0
0.91,63.1,61.0,6.13,8.42,2.0,4.0,4.0
1.51,63.1,59.0,7.26,9.378,1.0,2.0,5.0
0.52,61.0,56.0,5.17,7.466,4.0,2.0,6.0
1.19,60.4,55.0,6.89,8.595,4.0,5.0,0.0
0.7,63.1,56.0,5.63,7.677,1.0,6.0,0.0
0.71,63.5,56.0,5.67,7.77,2.0,4.0,4.0
0.3,63.5,54.0,4.3,6.41,2.0,2.0,3.0
0.33,61.7,57.0,4.44,7.016,4.0,6.0,5.0
1.51,61.74637745643308,56.0,7.12,9.163,1.0,6.0,2.0
0.3,61.8,56.0,4.31,6.671,4.0,6.0,5.0
0.54,61.6,55.0,5.22,7.621,4.0,4.0,6.0
0.31,61.9,55.0,4.3,6.704,4.0,4.0,6.0
1.51,60.7,60.0,7.46,9.605,3.0,6.0,3.0
0.7975755778024965,61.2,57.0,8.24,9.67,3.0,1.0,2.0
0.5,60.0,62.0,5.12,7.584,1.0,4.0,6.0
1.01,61.2,59.0,6.45,8.341,3.0,2.0,2.0
1.6,61.6,60.0,7.55,9.543,3.0,4.0,3.0
1.02,63.9,59.0,6.29,8.771,2.0,5.0,3.0
0.91,63.2,61.0,6.01,8.114,1.0,4.0,0.0
1.05,60.5,56.0,6.59,8.669,2.0,5.0,2.0
0.61,62.2,56.0,5.43,7.703,4.0,6.0,4.0
1.02,61.0,57.0,6.48,8.899,4.0,4.0,4.0
1.01,60.8,56.0,6.53,8.557,4.0,4.0,2.0
0.39,61.0,62.0,4.71,6.672,3.0,0.0,4.0
1.21,63.4,55.0,6.76,8.85,2.0,2.0,4.0
0.9,61.74637745643308,61.0,6.04,7.792,0.0,1.0,0.0
0.53,61.9,55.0,5.19,7.215,4.0,3.0,2.0
1.05,62.7,54.0,6.5,8.49,4.0,3.0,0.0
0.9,61.74637745643308,58.0,6.02,8.244,0.0,4.0,4.0
1.59,62.5,60.0,7.42,8.948,3.0,0.0,2.0
0.6,62.0,53.0,5.44,7.48,4.0,2.0,4.0
0.53,60.9,60.0,5.22,7.503,3.0,6.0,3.0
0.73,61.7,60.0,5.71,7.872,2.0,3.0,0.0
0.38,61.3,55.0,4.67,6.342,4.0,3.0,0.0
0.77,63.6,57.0,5.79,7.978,2.0,4.0,2.0
0.9,60.2,59.0,6.22,8.412,2.0,4.0,3.0
0.53,61.5,56.0,5.18,6.951,2.0,0.0,2.0
0.31,62.7,58.0,4.34,6.324,3.0,2.0,2.0
0.33,62.3,56.0,4.41,6.745,4.0,6.0,4.0
1.04,62.9,56.0,6.5,8.297,4.0,1.0,3.0
0.54,62.6,55.0,5.2,7.457,4.0,6.0,4.0
1.52,61.2,57.0,7.47,9.498,4.0,5.0,2.0
0.9,63.2,57.0,6.15,8.251,2.0,6.0,2.0
0.31,61.7,59.0,4.36,6.075,2.0,2.0,2.0
1.06,62.2,57.0,6.58,8.846,3.0,3.0,3.0
1.02,63.5,58.0,6.43,9.279,2.0,6.0,7.0
0.31,62.4,55.0,4.32,6.548,4.0,4.0,3.0
1.06,59.6,54.0,6.64,8.566,4.0,6.0,2.0
0.41,62.3,56.0,4.75,7.079,4.0,6.0,5.0
0.91,61.8,60.0,6.18,8.369,3.0,2.0,3.0
0.7975755778024965,63.1,56.0,8.65,9.724,2.0,6.0,0.0
1.13,59.9,57.0,6.76,8.342,2.0,1.0,0.0
0.34,62.3,60.0,4.49,6.284,3.0,0.0,3.0
0.3,61.0,60.0,4.3,6.346,2.0,3.0,4.0
0.35,60.7,56.0,4.57,6.503,4.0,6.0,2.0
1.13,62.3,56.0,6.69,8.609,4.0,2.0,2.0
1.5,59.6,60.0,7.39,9.405,2.0,2.0,4.0
1.2,61.9,57.0,6.78,8.52,2.0,2.0,0.0
1.02,63.2,56.0,6.37,8.458,1.0,6.0,0.0
1.02,64.5,56.0,6.3,8.305,0.0,4.0,2.0
0.26,62.3,56.0,4.1,6.363,4.0,3.0,4.0
1.01,62.9,58.0,6.37,8.736,2.0,6.0,3.0
0.41,60.7,59.0,4.77,6.871,3.0,6.0,4.0
1.06,61.8,57.0,6.52,8.721,4.0,4.0,3.0
0.41,60.0,61.0,4.86,7.03,3.0,6.0,6.0
0.77,59.9,61.0,5.98,7.92,2.0,6.0,0.0
1.51,61.1,60.0,7.33,9.271,3.0,1.0,5.0
0.23,61.6,57.0,3.96,6.368,2.0,3.0,5.0
1.24,61.1,60.0,6.94,8.696,4.0,1.0,2.0
0.62,62.0,56.0,5.48,7.974,4.0,6.0,5.0
0.3,62.2,58.0,4.31,6.564,3.0,1.0,6.0
0.33,61.8,57.0,4.47,6.929,4.0,3.0,6.0
1.1,62.4,59.0,6.55,8.215,3.0,1.0,0.0
0.81,61.9,56.0,5.92,8.165,4.0,2.0,2.0
0.3,61.6,57.0,4.29,6.068,4.0,4.0,2.0
0.7975755778024965,61.5,58.0,8.11,9.76,4.0,0.0,7.0
0.9,61.3,55.0,6.21,8.317,4.0,1.0,4.0
1.0,63.6,61.0,6.21,8.442,1.0,2.0,3.0
0.72,62.5,60.0,5.69,7.819,2.0,4.0,2.0
1.2,63.1,58.0,6.75,8.637,2.0,3.0,2.0
0.26,59.2,60.0,4.19,6.317,2.0,3.0,5.0
1.04,61.6,56.0,6.53,9.038,4.0,3.0,3.0
0.71,63.6,56.0,5.65,8.111,2.0,3.0,5.0
0.76,62.1,56.0,5.83,8.141,4.0,6.0,3.0
0.31,61.4,56.0,4.38,6.81,4.0,4.0,5.0
0.31,61.3,56.0,4.38,7.008,4.0,6.0,6.0
1.14,59.8,57.0,6.83,9.126,4.0,5.0,4.0
1.21,61.9,55.0,6.86,8.889,4.0,2.0,3.0
1.5,63.2,52.0,7.28,8.719,2.0,1.0,0.0
0.92,58.9,57.0,6.35,8.391,1.0,6.0,3.0
1.5,59.4,62.0,7.48,9.44,3.0,6.0,3.0
0.71,61.74637745643308,59.0,5.62,7.918,0.0,5.0,4.0
0.27,61.8,55.0,4.18,6.25,2.0,6.0,4.0
0.59,62.5,53.0,5.46,7.571,2.0,4.0,4.0
0.41,60.8,57.0,4.84,6.923,4.0,5.0,2.0
0.32,61.1,55.0,4.44,6.715,4.0,6.0,4.0
1.54,61.1,56.0,7.54,9.578,3.0,4.0,4.0
0.52,63.0,56.0,5.16,7.381,4.0,3.0,3.0
1.64,63.0,58.0,7.42,8.933,2.0,0.0,0.0
0.3,62.8,58.0,4.25,6.405,2.0,3.0,3.0
1.56,61.0,58.0,7.41,9.41,2.0,3.0,2.0
1.2,61.1,55.0,6.86,9.479,4.0,3.0,6.0
0.3,62.2,54.2,4.31,6.213,4.0,3.0,2.0
0.9,62.0,61.0,6.14,8.235,2.0,3.0,0.0
0.54,61.3,56.0,5.28,7.643,4.0,4.0,6.0
0.91,64.2,58.0,6.12,7.956,1.0,0.0,3.0
0.32,62.0,57.0,4.39,6.554,4.0,6.0,3.0
1.04,61.74637745643308,62.0,6.22,8.39,0.0,3.0,2.0
0.3,62.7,60.0,4.24,6.265,2.0,6.0,2.0
0.34,62.4,55.0,4.47,6.85,4.0,6.0,5.0
0.3,60.2,62.0,4.3,6.337,2.0,4.0,4.0
0.33,62.4,57.0,4.42,6.447,4.0,5.0,0.0
0.99,61.74637745643308,56.0,6.21,7.941,0.0,1.0,0.0
1.01,62.4,58.0,6.37,8.34,2.0,3.0,0.0
1.64,60.7,59.0,7.61,9.173,2.0,2.0,0.0
0.7975755778024965,62.4,62.0,7.91,9.699,1.0,1.0,3.0
1.51,62.8,56.0,7.3,9.082,3.0,4.0,0.0
0.52,61.0,57.0,5.22,7.428,4.0,6.0,2.0
0.3,61.6,53.0,4.35,6.542,4.0,3.0,5.0
0.52,61.74637745643308,61.0,5.26,7.422,1.0,6.0,3.0
0.76,62.7,57.0,5.86,7.898,4.0,2.0,3.0
0.9,61.7,57.0,6.25,8.446,4.0,3.0,2.0
0.4,63.2,57.0,4.73,6.697,2.0,0.0,4.0
1.23,62.4,57.0,6.79,8.725,4.0,2.0,0.0
1.0,62.0,55.0,6.39,8.564,4.0,3.0,2.0
0.51,64.1,57.0,5.02,7.345,2.0,6.0,3.0
1.0,59.6,60.0,6.43,8.517,2.0,4.0,2.0
0.7975755778024965,62.4,59.0,8.05,9.401,3.0,0.0,0.0
0.33,62.3,55.0,4.47,6.75,4.0,3.0,3.0
0.31,62.9,57.0,4.34,6.497,4.0,3.0,2.0
1.73,61.8,57.0,7.77,9.467,3.0,2.0,2.0
0.7975755778024965,63.3,55.0,7.87,9.833,1.0,2.0,3.0
0.23,62.0,58.0,3.94,6.273,2.0,5.0,5.0
0.73,60.4,59.0,5.83,7.927,2.0,2.0,6.0
0.32,59.4,59.0,4.45,6.787,2.0,3.0,6.0
1.05,61.5,55.0,6.56,8.888,4.0,4.0,4.0
1.03,58.8,62.0,6.58,8.311,3.0,6.0,0.0
0.43,61.4,56.0,4.87,7.119,4.0,3.0,4.0
0.31,61.2,55.0,4.4,6.582,4.0,6.0,4.0
0.9,62.0,56.0,6.2,7.989,4.0,1.0,0.0
0.41,61.3,55.0,4.79,6.915,4.0,3.0,4.0
0.3,61.7,55.0,4.34,6.863,4.0,4.0,7.0
0.9,61.0,59.0,6.18,8.227,3.0,5.0,0.0
0.91,64.2,60.0,6.01,8.074,1.0,0.0,4.0
0.4,61.6,59.0,4.72,6.802,3.0,4.0,2.0
0.43,61.7,54.0,4.86,6.675,4.0,3.0,2.0
0.71,63.0,59.0,5.59,7.749,1.0,3.0,3.0
0.52,60.9,56.0,5.21,7.515,4.0,5.0,4.0
0.55,61.4,55.0,5.26,7.347,4.0,6.0,2.0
0.35,60.9,59.0,4.56,6.892,3.0,6.0,3.0
0.8,62.5,59.0,5.96,7.845,3.0,2.0,2.0
1.17,62.5,57.0,6.68,8.564,4.0,0.0,4.0
1.01,62.6,56.0,6.41,8.65,3.0,4.0,3.0
1.07,62.4,55.0,6.53,8.802,4.0,4.0,3.0
1.04,62.3,59.0,6.48,9.029,3.0,5.0,4.0
0.86,61.74637745643308,54.1,5.89,8.137,0.0,4.0,3.0
0.3,61.1,56.0,4.32,6.565,4.0,5.0,3.0
0.26,62.3,57.0,4.09,6.645,4.0,6.0,5.0
0.7975755778024965,62.1,58.0,8.47,9.298,3.0,1.0,0.0
0.6,61.3,56.0,5.43,7.811,4.0,4.0,5.0
0.31,61.1,57.0,4.37,6.332,4.0,4.0,3.0
0.79,60.0,60.0,6.07,7.956,3.0,5.0,0.0
1.15,62.0,58.0,6.77,8.6,3.0,2.0,2.0
0.73,61.9,57.0,5.74,7.856,4.0,6.0,2.0
1.22,62.2,59.0,6.87,9.076,3.0,4.0,4.0
0.41,59.0,58.0,4.89,6.653,3.0,3.0,0.0
0.53,60.0,60.0,5.27,7.382,3.0,6.0,2.0
1.01,62.8,59.0,6.4,8.274,3.0,3.0,2.0
1.59,62.4,56.0,7.46,9.203,2.0,1.0,2.0
1.21,61.2,58.0,6.84,8.787,2.0,4.0,2.0
0.41,62.1,55.0,4.76,7.272,4.0,3.0,7.0
0.43,61.8,59.0,4.86,6.788,3.0,2.0,0.0
1.01,63.5,57.45169447534297,6.41,8.42,1.0,4.0,2.0
0.37,62.7,56.0,4.55,6.698,4.0,6.0,3.0
0.41,61.7,57.0,4.8,7.05,4.0,6.0,4.0
1.0,61.9,59.0,6.39,8.27,2.0,3.0,0.0
0.3,62.0,60.0,4.26,6.314,3.0,5.0,2.0
0.7,61.74637745643308,62.0,5.78,7.849,2.0,5.0,2.0
1.01,61.8,59.0,6.38,8.557,3.0,2.0,2.0
0.9,62.6,55.0,6.13,8.022,4.0,0.0,4.0
0.3,61.6,54.0,4.34,6.576,4.0,5.0,4.0
0.7,61.74637745643308,56.0,5.6,7.45,0.0,1.0,2.0
0.92,60.9,61.0,6.25,8.586,3.0,6.0,4.0
0.9,63.1,58.0,6.18,8.264,2.0,3.0,2.0
0.72,61.4,57.0,5.83,7.814,3.0,6.0,2.0
0.4,62.0,56.0,4.72,6.603,2.0,3.0,2.0
1.21,61.1,57.0,6.91,8.729,4.0,2.0,2.0
0.36,61.2,57.0,4.59,6.497,4.0,5.0,2.0
0.9,62.8,58.0,6.13,8.263,2.0,2.0,3.0
1.03,62.8,56.0,6.38,8.586,4.0,3.0,2.0
1.52,61.74637745643308,60.0,7.52,9.108,1.0,3.0,0.0
0.41,61.8,57.0,4.73,6.76,4.0,3.0,3.0
0.56,59.1,58.0,5.44,7.111,3.0,3.0,0.0
0.7,62.7,54.0,5.65,7.819,4.0,1.0,5.0
1.51,61.74637745643308,60.0,7.14,9.314,1.0,5.0,2.0
1.03,63.0,60.0,6.35,8.231,2.0,4.0,0.0
0.53,62.9,58.0,5.16,7.016,2.0,0.0,3.0
1.01,61.74637745643308,59.0,6.27,7.987,0.0,4.0,0.0
0.9,59.5,63.0,6.31,8.041,2.0,2.0,0.0
0.7,61.9,58.0,5.74,7.409,3.0,4.0,1.0
1.05,62.1,54.0,6.54,8.451,4.0,1.0,2.0
0.4,61.7,61.0,4.68,6.762,3.0,4.0,2.0
0.41,63.0,59.0,4.73,6.731,2.0,5.0,2.0
1.01,61.2,58.0,6.49,9.007,3.0,4.0,5.0
0.41,59.3,58.0,4.87,7.159,3.0,5.0,4.0
0.7,61.5,56.0,5.74,7.714,2.0,6.0,2.0
0.41,61.6,55.0,4.78,6.673,4.0,5.0,2.0
0.91,61.7,56.0,6.21,8.443,4.0,3.0,0.0
0.33,60.6,59.0,4.45,6.719,4.0,3.0,6.0
0.35,60.6,60.0,4.57,6.931,3.0,2.0,6.0
0.54,60.5,59.0,5.24,7.542,2.0,5.0,3.0
0.71,63.1,56.0,5.66,7.827,2.0,5.0,2.0
0.77,62.5,60.0,5.84,7.683,3.0,6.0,0.0
0.37,62.2,56.0,4.6,6.738,4.0,6.0,5.0
0.51,63.2,56.0,5.06,6.884,2.0,0.0,2.0
0.52,60.3,56.0,5.27,7.497,4.0,5.0,3.0
1.04,62.1,59.0,6.46,8.259,3.0,1.0,0.0
0.33,61.9,57.0,4.41,6.501,4.0,2.0,5.0
0.7975755778024965,60.6,59.0,8.66,9.279,3.0,0.0,0.0
0.55,62.3,56.0,5.29,7.419,3.0,4.0,3.0
1.01,61.8,59.0,6.37,8.492,2.0,2.0,2.0
0.3,62.1,53.0,4.32,6.045,4.0,4.0,2.0
0.23,63.5,58.0,3.86,6.184,2.0,5.0,5.0
1.29,62.4,58.0,6.89,9.144,3.0,4.0,4.0
0.7,61.6,57.45169447534297,5.62,7.598,0.0,4.0,2.0
0.7975755778024965,61.9,56.0,8.4,9.519,4.0,2.0,0.0
1.02,62.0,59.0,6.45,8.257,3.0,1.0,0.0
2.0,61.5,61.0,8.13,9.483,3.0,2.0,0.0
1.11,61.9,54.0,6.63,9.197,4.0,5.0,4.0
0.32,63.5,56.0,4.35,6.043,1.0,3.0,0.0
0.26,62.7,55.0,4.07,6.454,4.0,3.0,6.0
1.04,62.5,62.0,6.39,8.337,2.0,1.0,2.0
1.16,62.0,57.0,6.73,9.219,4.0,4.0,7.0
0.4,62.8,59.0,4.7,6.81,3.0,6.0,2.0
1.57,62.4,57.0,7.51,9.014,4.0,0.0,2.0
0.54,62.8,55.0,5.23,7.273,4.0,4.0,3.0
0.75,63.5,56.0,5.75,7.771,2.0,3.0,2.0
1.21,60.0,61.0,6.88,8.533,3.0,2.0,0.0
1.22,61.74637745643308,60.0,7.07,8.6,1.0,1.0,3.0
0.84,61.9,58.0,6.03,7.841,2.0,0.0,4.0
0.71,61.8,56.0,5.72,8.264,4.0,3.0,6.0
0.39,62.0,54.0,4.68,6.854,4.0,6.0,4.0
0.5,63.7,58.0,5.01,7.687,2.0,4.0,6.0
0.27,61.2,54.0,4.2,6.14,4.0,2.0,4.0
0.7975755778024965,62.2,55.0,8.58,9.796,4.0,1.0,3.0
0.3,62.0,55.0,4.31,6.76,2.0,5.0,4.0
1.24,62.0,56.0,6.87,8.665,4.0,2.0,0.0
0.9,62.0,55.0,6.08,8.774,2.0,6.0,5.0
0.72,61.8,56.0,5.72,7.824,4.0,4.0,0.0
0.32,60.8,57.0,4.42,6.736,4.0,6.0,5.0
1.11,61.9,58.0,6.66,8.204,3.0,5.0,1.0
1.27,62.2,59.0,6.92,8.784,3.0,1.0,4.0
0.35,62.7,57.0,4.52,6.669,3.0,6.0,2.0
0.56,61.5,57.0,5.27,7.795,4.0,6.0,5.0
1.02,62.8,57.45169447534297,6.36,8.253,1.0,6.0,0.0
1.5,63.2,58.0,7.26,8.921,2.0,2.0,3.0
0.7,61.2,58.0,5.65,7.829,2.0,1.0,6.0
0.91,61.8,60.0,6.22,8.352,3.0,2.0,3.0
0.32,61.9,59.0,4.37,6.512,2.0,1.0,7.0
1.5,62.9,58.0,7.25,9.062,2.0,0.0,5.0
0.49,60.6,60.0,5.1,6.933,3.0,4.0,2.0
0.42,61.7,59.0,4.78,7.041,3.0,3.0,5.0
0.73,64.2,54.0,5.68,7.977,1.0,6.0,3.0
0.5,63.8,58.0,5.08,6.569,0.0,3.0,1.0
1.0,62.1,58.0,6.34,8.592,2.0,5.0,2.0
0.91,60.7,56.0,6.26,8.207,4.0,6.0,2.0
0.53,62.3,56.0,5.15,7.356,4.0,5.0,2.0
1.24,62.1,56.0,6.85,9.024,4.0,2.0,4.0
0.5,61.1,59.0,5.08,7.384,3.0,5.0,2.0
1.52,62.3,60.0,7.34,8.377,3.0,4.0,1.0
0.3,61.5,59.0,4.31,6.489,3.0,3.0,4.0
0.91,63.4,58.0,6.08,8.008,2.0,1.0,0.0
0.83,63.7,59.0,5.91,7.585,1.0,3.0,0.0
0.32,60.9,56.0,4.41,6.413,4.0,3.0,3.0
0.51,62.5,57.0,5.06,7.271,2.0,6.0,2.0
0.87,62.7,56.0,6.16,7.943,4.0,2.0,0.0
0.35,63.3,56.0,4.5,6.399,1.0,5.0,2.0
0.97,60.7,56.0,6.41,7.948,4.0,3.0,1.0
0.5,60.7,57.0,5.14,7.568,3.0,4.0,5.0
0.91,62.8,59.0,6.15,8.481,2.0,6.0,3.0
0.32,62.6,55.0,4.39,6.879,4.0,5.0,3.0
0.42,61.8,56.0,4.8,6.938,4.0,5.0,3.0
1.04,61.6,55.0,6.5,9.29,4.0,3.0,6.0
1.04,60.9,58.0,6.61,9.34,3.0,6.0,6.0
0.7,61.7,54.0,5.72,7.87,4.0,2.0,6.0
0.32,61.74637745643308,58.0,4.49,6.378,2.0,5.0,2.0
0.32,61.2,55.0,4.41,6.702,4.0,4.0,6.0
0.9,62.6,56.0,6.15,8.071,4.0,6.0,0.0
0.82,61.6,56.0,5.98,7.898,4.0,4.0,0.0
0.7,62.6,59.0,5.66,7.968,3.0,6.0,4.0
0.7,61.3,57.0,5.66,7.797,2.0,4.0,3.0
0.33,60.1,56.0,4.53,6.735,2.0,3.0,6.0
0.36,63.1,57.0,4.51,6.186,1.0,1.0,2.0
0.33,61.0,55.0,4.47,7.003,4.0,5.0,6.0
2.0,63.3,56.0,8.03,9.723,2.0,1.0,3.0
0.39,62.8,58.0,4.61,6.576,2.0,0.0,6.0
1.03,64.6,62.0,6.3,8.055,0.0,0.0,0.0
0.32,61.8,55.0,4.41,6.33,4.0,4.0,3.0
0.43,61.74637745643308,62.0,5.0,6.569,3.0,6.0,1.0
1.73,62.0,59.0,7.68,9.397,3.0,2.0,2.0
0.41,61.9,55.0,4.8,6.981,4.0,3.0,4.0
0.72,62.0,60.0,5.74,7.768,3.0,3.0,2.0
0.7975755778024965,59.6,60.0,8.53,9.721,3.0,3.0,0.0
0.8,60.7,60.0,6.0,8.323,2.0,6.0,4.0
1.08,61.8,53.0,6.62,8.59,2.0,2.0,2.0
0.61,59.6,63.0,5.44,7.613,2.0,6.0,4.0
1.0,61.74637745643308,57.45169447534297,6.47,8.215,1.0,6.0,2.0
0.32,62.0,54.0,4.37,6.26,4.0,1.0,4.0
0.69,62.4,56.0,5.66,7.739,4.0,4.0,2.0
0.32,62.4,54.0,4.38,6.469,4.0,3.0,3.0
0.51,63.4,57.0,5.09,7.547,2.0,4.0,5.0
0.33,62.6,57.0,4.42,6.91,4.0,6.0,4.0
1.0,63.0,58.0,6.35,8.415,0.0,6.0,0.0
0.37,62.1,55.0,4.6,6.962,4.0,4.0,7.0
1.7,60.1,57.0,7.8,9.401,4.0,1.0,4.0
1.51,59.6,57.0,7.52,9.449,3.0,4.0,3.0
0.7975755778024965,61.4,56.0,8.74,9.475,3.0,1.0,0.0
0.54,61.1,57.0,5.24,7.509,4.0,6.0,3.0
1.12,61.6,56.0,6.64,8.848,4.0,2.0,2.0
0.37,61.6,57.0,4.61,6.698,4.0,6.0,3.0
0.9,61.5,56.0,6.24,8.342,4.0,3.0,0.0
1.05,59.6,63.0,6.61,7.903,2.0,0.0,1.0
1.51,59.8,59.0,7.55,9.546,4.0,6.0,3.0
0.68,59.8,59.0,5.72,7.554,3.0,5.0,2.0
1.22,62.5,57.0,6.83,8.693,4.0,1.0,3.0
0.81,62.0,56.0,5.97,8.256,4.0,5.0,2.0
0.51,59.6,57.0,5.24,7.343,4.0,6.0,2.0
0.71,59.6,60.0,5.8,7.991,2.0,6.0,3.0
1.01,63.1,60.0,6.39,8.744,2.0,3.0,3.0
1.16,61.8,55.0,6.75,8.542,4.0,0.0,2.0
0.35,61.9,58.0,4.6,6.969,3.0,5.0,3.0
0.54,61.1,56.0,5.26,7.825,4.0,6.0,5.0
0.7975755778024965,62.9,57.0,8.12,9.824,2.0,2.0,2.0
1.35,62.7,57.0,7.02,9.274,4.0,4.0,4.0
1.1,60.8,61.0,6.63,8.49,4.0,1.0,2.0
0.56,61.8,55.0,5.32,7.631,4.0,5.0,2.0
0.54,60.8,59.0,5.27,7.212,3.0,4.0,2.0
1.22,61.74637745643308,60.0,6.61,8.318,0.0,1.0,2.0
1.27,62.8,54.0,6.92,9.072,4.0,4.0,3.0
1.52,62.2,58.0,7.38,9.472,3.0,3.0,3.0
0.5,63.7,57.0,5.05,7.266,0.0,5.0,3.0
1.19,59.1,58.0,6.96,8.986,2.0,4.0,4.0
0.31,59.4,62.0,4.43,6.116,3.0,0.0,2.0
0.24,62.2,57.0,3.96,6.038,4.0,3.0,3.0
0.46,61.9,55.0,4.94,7.514,4.0,6.0,4.0
0.31,63.1,56.0,4.35,6.953,2.0,4.0,6.0
0.61,61.9,56.0,5.41,7.625,4.0,1.0,6.0
0.41,60.0,58.0,4.79,6.513,2.0,6.0,2.0
0.9,61.6,56.0,6.17,8.464,4.0,2.0,2.0
0.42,61.5,58.0,4.83,6.9,3.0,3.0,2.0
0.4,62.0,56.0,4.71,7.141,4.0,5.0,5.0
1.5,61.74637745643308,57.45169447534297,7.1,8.517,0.0,2.0,0.0
0.54,61.9,55.0,5.2,7.47,4.0,6.0,3.0
0.72,63.9,62.0,5.7,7.691,1.0,3.0,2.0
0.41,63.8,57.0,4.68,6.458,1.0,6.0,0.0
0.41,61.6,56.0,4.8,7.125,4.0,6.0,5.0
1.0,61.7,58.0,6.37,8.768,4.0,3.0,3.0
1.52,59.8,58.0,7.55,9.459,3.0,5.0,2.0
0.4,61.4,59.0,4.7,6.501,3.0,6.0,0.0
0.31,59.5,56.0,4.43,6.953,4.0,4.0,6.0
0.3,62.9,56.0,4.31,6.292,3.0,2.0,2.0
0.31,62.6,61.0,4.28,6.704,2.0,4.0,6.0
0.36,62.0,56.0,4.54,6.397,4.0,3.0,2.0
1.23,61.8,56.0,6.87,8.514,4.0,0.0,3.0
0.71,62.8,56.0,5.66,7.896,4.0,3.0,3.0
0.34,60.0,62.0,4.51,6.103,2.0,3.0,0.0
0.58,60.2,57.0,5.47,7.259,4.0,2.0,2.0
0.39,60.9,60.0,4.71,7.022,3.0,6.0,3.0
0.74,61.1,54.0,5.86,8.064,4.0,5.0,3.0
0.29,61.6,56.0,4.24,6.409,2.0,4.0,6.0
0.33,61.6,59.0,4.42,6.447,3.0,5.0,0.0
0.91,62.3,55.0,6.17,8.489,4.0,4.0,4.0
0.71,61.8,56.0,5.73,8.101,4.0,4.0,3.0
